i,subset,qa,qs,qn,x,n,n.obs,prior.mean,obs.min,obs.max,posterior.mean,posterior.hdi.low,posterior.hdi.high,obs.range,hdi.range
649,S682,0.3095,0.3728,0.3178,0.1435,1094,5,0.3703839122486289,0.36288848263254114,0.3820840950639854,0.37042967073976857,0.354985980575549,0.3864944704374591,0.019195612431444242,0.03150848986191013
650,S683,0.6728,0.1119,0.2153,0.6666,3984,5,0.7562751004016064,0.7525100401606426,0.7592871485943775,0.756323169278863,0.744201450799563,0.7679890567985477,0.006777108433734913,0.023787605998984662
651,S684,0.2469,0.3655,0.3876,0.9431,5962,5,0.5929218383092921,0.5897349882589735,0.5945991278094599,0.5928950531676629,0.5842759183387418,0.6019979889177415,0.004864139550486368,0.01772207057899966
652,S685,0.1126,0.4522,0.4353,0.4425,4161,5,0.31151165585195867,0.3044941119923095,0.319634703196347,0.31159709029212557,0.3045265491269131,0.3188561890777295,0.01514059120403749,0.014329639950816375
653,S686,0.4492,0.0955,0.4553,0.4601,7149,5,0.49509022240872846,0.49279619527206603,0.49979018044481743,0.49510317564862966,0.48763158919427896,0.5022970661825295,0.006993985172751405,0.014665476988250492
654,S687,0.1134,0.43,0.4566,0.8262,6112,5,0.4587041884816754,0.4550065445026178,0.462696335078534,0.45868194334506585,0.45082518107562053,0.4666410245762478,0.007689790575916233,0.015815843500627258
655,S688,0.1198,0.4261,0.4541,0.6798,5936,5,0.4095350404312669,0.40397574123989216,0.415599730458221,0.4095708728850886,0.40196515085075424,0.4167321332627534,0.011623989218328856,0.014766982411999141
656,S689,0.306,0.4265,0.2675,0.2927,1070,5,0.4224299065420561,0.402803738317757,0.4383177570093458,0.42274854287382907,0.40577415912352066,0.4410814613815339,0.03551401869158877,0.03530730225801326
657,S69,0.1007,0.2821,0.6172,0.6162,7573,5,0.2729169417668031,0.2672652845635811,0.27637660108279416,0.27294183600665883,0.267643843754682,0.27841240368838616,0.009111316519213042,0.01076855993370418
658,S690,0.1767,0.2147,0.6086,0.6207,8133,5,0.31432435755563753,0.3129226607647854,0.31624246895364566,0.3143568227850868,0.3088695150842439,0.31959665027308537,0.0033198081888602404,0.010727135188841497
659,S691,0.2141,0.3332,0.4527,0.5552,4041,5,0.40331601088839397,0.39643652561247217,0.414996288047513,0.40334667899695903,0.3941881992232207,0.41165511383110576,0.018559762435040816,0.017466914607885076
660,S692,0.3666,0.3153,0.3181,0.5401,8063,5,0.5403695894828228,0.5370209599404688,0.5461986853528463,0.5403606992296963,0.5335304213876534,0.5485880337578878,0.009177725412377491,0.015057612370234397
661,S693,0.0748,0.766,0.1591,0.9261,7843,5,0.7828892005610099,0.7792936376386587,0.7891113094479153,0.7829242042827287,0.7742197408268364,0.7920164918800285,0.009817671809256634,0.017796751053192117
662,S694,0.5863,0.1488,0.2649,0.3157,7880,5,0.63748730964467,0.6341370558375634,0.6404822335025381,0.6375608612288892,0.6296651112219538,0.6461714335159249,0.006345177664974666,0.016506322293971087
663,S695,0.1941,0.6966,0.1093,0.3697,6602,5,0.44986367767343227,0.4435019691002726,0.4545592244774311,0.44990091644805064,0.4420122979065617,0.4569932868083648,0.01105725537715846,0.014980988901803105
664,S696,0.5495,0.0085,0.4421,0.346,9506,5,0.5589943193772354,0.5581737849779087,0.5596465390279823,0.5589250153392947,0.5516495027703499,0.5658145854159846,0.0014727540500736325,0.014165082645634763
665,S697,0.4916,0.0187,0.4897,0.2121,6734,5,0.47983367983367986,0.4792099792099792,0.4805464805464805,0.4798630400020676,0.4726727192721053,0.4875139627742924,0.0013365013365013168,0.014841243502187074
666,S698,0.4551,0.2939,0.2511,0.9368,3739,5,0.7283230810377106,0.7269323348488901,0.7298742979406259,0.7283383683628477,0.7153345209016704,0.7409412955751309,0.0029419630917357775,0.02560677467346051
667,S699,0.1944,0.633,0.1726,0.2917,1506,5,0.37689243027888447,0.36719787516600266,0.3904382470119522,0.37692617879614115,0.36410869657408074,0.39128482721630753,0.023240371845949515,0.027176130642226792
668,S7,0.2449,0.2889,0.4661,0.7973,1201,5,0.4676103247293922,0.46378018318068276,0.47293921731890093,0.4681454980756721,0.45124451106356045,0.4856349880118951,0.00915903413821817,0.034390476948334636
669,S70,0.4862,0.2533,0.2605,0.0479,7622,5,0.48995014431907635,0.48779847808974025,0.49120965625819996,0.4899928566714483,0.48260680128113875,0.4972460596846898,0.0034111781684597053,0.01463925840355107
670,S700,0.1633,0.4758,0.3609,0.9958,6402,5,0.6353327085285848,0.6348016244923461,0.6365198375507654,0.6352727796214036,0.6265102444633665,0.6446509832441131,0.0017182130584192379,0.018140738780746624
671,S701,0.3498,0.2567,0.3935,0.1466,6271,5,0.3970339658746611,0.39483335991070007,0.3988199649178759,0.3969986555229606,0.3902972000104171,0.40437236442132085,0.003986605007175847,0.014075164410903729
672,S702,0.4383,0.3524,0.2093,0.8515,4862,5,0.7293294940353764,0.7241875771287536,0.7334430275606746,0.7293512354291976,0.7181427980763334,0.7407725537102308,0.009255450431920997,0.022629755633897353
673,S703,0.3264,0.3763,0.2973,0.5997,5089,5,0.5480448025152289,0.5439182550599332,0.5515818431911967,0.5480882036706631,0.5385782680628131,0.557365917199184,0.0076635881312635545,0.018787649136370987
674,S704,0.2302,0.3247,0.4451,0.8363,7772,5,0.49884199691199177,0.49704065877509007,0.5014153371075656,0.49887417180797977,0.4917821280901601,0.5059462114554062,0.004374678332475512,0.014164083365246105
675,S705,0.2617,0.3775,0.3609,0.6285,5573,5,0.5068365332854836,0.5040373228063879,0.510138166158263,0.5067858166285987,0.4986434509790716,0.5153205567523726,0.006100843351875107,0.01667710577330106
676,S706,0.7035,0.1346,0.1619,0.4541,3783,5,0.7741475019825536,0.7689664287602432,0.7790113666402326,0.7741084849827451,0.7613784544039677,0.7873115938356218,0.01004493787998939,0.025933139431654095
677,S707,0.5239,0.2691,0.207,0.8039,8326,5,0.7386980542877732,0.737328849387461,0.741292337256786,0.7387728889597872,0.7297854145335788,0.7470140820733111,0.003963487869324989,0.01722866753973229
678,S708,0.188,0.274,0.538,0.1214,3355,5,0.22819672131147542,0.2262295081967213,0.2315946348733234,0.22829149953362332,0.221194341949837,0.23594459495241715,0.0053651266766021055,0.01475025300258015
679,S709,0.2998,0.5161,0.1841,0.9643,9336,5,0.7987789203084833,0.7977720651242503,0.8020565552699229,0.7987307862821905,0.7903910883406124,0.8071919133970844,0.00428449014567267,0.016800825056471957
680,S71,0.3547,0.4252,0.2201,0.8001,6848,5,0.6952978971962617,0.6930490654205608,0.6999123831775701,0.6952494198040701,0.6863815820846227,0.7041090971168243,0.006863317757009324,0.017727515032201602
681,S710,0.384,0.0067,0.6092,0.5368,6791,5,0.3972021793550287,0.3958179944043587,0.39802680017670444,0.3972528486232196,0.390422807268891,0.40397605574434114,0.0022088057723457233,0.013553248475450141
682,S711,0.3657,0.1335,0.5008,0.9201,4604,5,0.4865768896611642,0.4852302345786273,0.48848827106863596,0.48661412505690893,0.47756200937521276,0.4950444639851751,0.0032580364900086645,0.01748245460996234
683,S712,0.5157,0.0264,0.4579,0.5413,4872,5,0.5287766830870279,0.5279146141215106,0.5295566502463054,0.5288336945404336,0.5201528397721665,0.5382442617510587,0.0016420361247947435,0.01809142197889213
684,S713,0.3771,0.4765,0.1464,0.1055,3476,5,0.423590333716916,0.4197353279631761,0.4277905638665132,0.42361256404845565,0.4143383018876101,0.4340493592534591,0.008055235903337121,0.019711057365848994
685,S714,0.0791,0.5435,0.3774,0.5584,3093,5,0.371290009699321,0.36372453928225024,0.3773035887487876,0.3713647343863387,0.3612408220595035,0.38092932885227493,0.013579049466537374,0.019688506792771454
686,S715,0.5385,0.2699,0.1916,0.9772,4619,5,0.8002597964927474,0.7988742151980949,0.8019051742801472,0.8004645993263043,0.7892630943532414,0.8119002364949012,0.003030959082052309,0.022637142141659794
687,S716,0.3578,0.2473,0.3948,0.4948,5508,5,0.4809368191721133,0.4736746550472041,0.48729121278140886,0.4810198004097531,0.473086462992391,0.4895924129337923,0.013616557734204782,0.01650594994140131
688,S717,0.371,0.1238,0.5052,0.5554,8026,5,0.4422128083727884,0.4410665337652629,0.44480438574632447,0.4421694679773659,0.43634278394039394,0.4491154427605234,0.0037378519810615796,0.012772658820129457
689,S718,0.5329,0.3553,0.1118,0.9197,7285,5,0.8624021962937544,0.8605353466026081,0.8647906657515443,0.8623292013811453,0.8521143646823428,0.8720662958026072,0.004255319148936176,0.019951931120264388
690,S719,0.0254,0.8573,0.1172,0.3495,5075,5,0.3216551724137931,0.3150738916256158,0.3245320197044335,0.32171883882462615,0.3147233377517663,0.32911701664129,0.00945812807881774,0.014393678889523698
691,S72,0.0451,0.3341,0.6208,0.6616,8971,5,0.26955746293612753,0.26496488685765246,0.27287927767250025,0.2695882279751173,0.2646824193033094,0.2743237904369564,0.007914390814847794,0.009641371133647048
692,S720,0.0666,0.1546,0.7788,0.9443,4796,5,0.21276063386155128,0.20954962468723937,0.21455379482902417,0.21287160864010973,0.20688740073024292,0.21879853763743884,0.005004170141784808,0.011911136907195918
693,S721,0.3258,0.4841,0.19,0.9683,4043,5,0.7945090279495425,0.7922334899826862,0.7969329705664111,0.7946400610393577,0.7822231139110656,0.8076320079695476,0.004699480583724935,0.025408894058482012
694,S722,0.5214,0.1726,0.3059,0.842,3141,5,0.6730340655842089,0.6682585163960522,0.6752626552053486,0.6731470467162779,0.6600070150416749,0.6859371267791592,0.007004138809296401,0.025930111737484274
695,S723,0.1322,0.4953,0.3725,0.666,5312,5,0.4608433734939759,0.45745481927710846,0.46479668674698793,0.4607334190403757,0.452833090172719,0.4689127744784144,0.007341867469879471,0.016079684305695396
696,S724,0.4584,0.419,0.1225,0.231,7165,5,0.5571249127704118,0.5545010467550593,0.559804605722261,0.5571935313235963,0.5493247599454195,0.5652934105160923,0.005303558967201694,0.01596865057067276
697,S725,0.3027,0.5452,0.1522,0.9583,9210,5,0.8307274701411509,0.8288816503800217,0.8324647122692725,0.8308219380215686,0.8223072218121654,0.8397425334751152,0.003583061889250838,0.01743531166294976
698,S726,0.0212,0.2964,0.6824,0.5513,2129,5,0.18694222639736965,0.17613903240958195,0.1925786754344763,0.18702470905182406,0.1788204036030061,0.19499736508511734,0.01643964302489434,0.01617696148211123
699,S727,0.6282,0.3008,0.071,0.4826,2607,5,0.7776754890678941,0.7733026467203682,0.7844265439202148,0.7777243824580035,0.7626778012059574,0.7923126304973231,0.011123897199846633,0.02963482929136574
700,S728,0.3964,0.2357,0.3679,0.93,5010,5,0.6251497005988024,0.6225548902195609,0.6275449101796408,0.62520654867554315,0.6151170043724603,0.6350068722228122,0.004990019960079861,0.01988986785035185
701,S729,0.2359,0.6442,0.12,0.2323,4402,5,0.3829622898682417,0.3732394366197183,0.39368468877782825,0.3831088354295761,0.3748656436108828,0.3910775684726906,0.02044525215810994,0.01621192486180778
702,S73,0.3895,0.2395,0.371,0.7354,2025,5,0.5749135802469135,0.5708641975308641,0.5767901234567901,0.5751051780581471,0.560387043419032,0.5896060261320514,0.005925925925926001,0.02921898271301937
703,S730,0.1319,0.3498,0.5183,0.7425,4764,5,0.39013434089000837,0.38476070528967254,0.3929471032745592,0.39014884733081706,0.3826357993533577,0.3979220761403486,0.008186397984886629,0.015286276786990904
704,S731,0.3268,0.219,0.4541,0.0246,2309,5,0.3340840190558683,0.33304460805543523,0.33650931139021223,0.33419729812594134,0.3234292765374097,0.34490913745691143,0.0034647033347769973,0.021479860919501714
705,S732,0.571,0.3789,0.0501,0.2447,9739,5,0.6628401273231338,0.6599240168395113,0.666598213368929,0.6628477567382001,0.6556151021641461,0.6702472880203229,0.0066741965294176975,0.01463218585617676
706,S733,0.2469,0.2007,0.5524,0.8701,9887,5,0.4260341863052493,0.42338424193385255,0.42945281683018105,0.42606910272901577,0.42006827080380404,0.43165675831274675,0.006068574896328505,0.011588487508942702
707,S734,0.337,0.174,0.489,0.3812,1127,5,0.3930789707187223,0.3877551020408163,0.40017746228926354,0.3931194513444276,0.37711064096519176,0.4095155071433326,0.012422360248447228,0.03240486617814087
708,S735,0.2051,0.4099,0.385,0.1872,3863,5,0.27910950038829924,0.2725860730002589,0.2844939166450945,0.27913768395271865,0.2717928066042309,0.28668493119256366,0.011907843644835603,0.014892124588332778
709,S736,0.5883,0.3949,0.0168,0.156,6466,5,0.6555211877513145,0.6524899474172595,0.6609959789669038,0.655499839627083,0.646552290238087,0.6649400265042047,0.008506031549644244,0.01838773626611767
710,S737,0.4235,0.1908,0.3857,0.8083,8358,5,0.5737736300550371,0.5707106963388371,0.5775305096913137,0.5738279720098705,0.5666190230855596,0.5812156842647382,0.006819813352476611,0.014596661179178683
711,S738,0.254,0.3275,0.4185,0.811,6400,5,0.5208437499999999,0.51796875,0.52546875,0.5208074704456139,0.51276636530008,0.5286643122922567,0.007500000000000062,0.015897946992176726
712,S739,0.1478,0.1954,0.6568,0.5477,5636,5,0.2459190915542938,0.24112845990063875,0.24911284599006386,0.24593155045297052,0.24030239920033503,0.25196520207101436,0.007984386089425116,0.011662802870679334
713,S74,0.5743,0.3152,0.1104,0.0435,3429,5,0.5799941673957422,0.5771361913094196,0.5823855351414406,0.5800158207494917,0.5676657051043497,0.5914308020269764,0.005249343832021025,0.02376509692262674
714,S740,0.0789,0.5426,0.3785,0.2936,5672,5,0.24428772919605077,0.23889280677009872,0.25352609308885754,0.24432312263367756,0.23843241381191405,0.24983879216076954,0.01463328631875882,0.011406378348855495
715,S741,0.15,0.3674,0.4825,0.6817,4874,5,0.4104636848584325,0.407468198604842,0.4150594993844891,0.4105403283033,0.4025040251768962,0.4187120334348883,0.007591300779647092,0.016208008257992068
716,S742,0.1156,0.7572,0.1272,0.8436,9243,5,0.755533917559234,0.7506220923942443,0.7601428107757222,0.7555234013976851,0.7470808809310125,0.7636959176245336,0.009520718381477944,0.016615036693521046
717,S743,0.4706,0.2204,0.309,0.8974,4229,5,0.6673918183967841,0.6644596831402223,0.6698983211161031,0.667415823984265,0.6559848877655836,0.678913130950064,0.0054386379758808445,0.02292824318448039
718,S744,0.3346,0.0875,0.5779,0.916,3807,5,0.41150512214342,0.4095087995797216,0.41318623588127135,0.41158751264954857,0.4026566862569101,0.420775133161265,0.0036774363015497635,0.018118446904354935
719,S745,0.468,0.3937,0.1383,0.3137,2897,5,0.5739040386606835,0.5695547117707974,0.5785295132896099,0.574037444228435,0.5615621930689967,0.5873014294127572,0.00897480151881247,0.02573923634376052
720,S746,0.4258,0.313,0.2612,0.8273,5410,5,0.6726802218114603,0.6670979667282809,0.6756007393715342,0.6726680718306499,0.6624558721661331,0.6821912721397047,0.008502772643253276,0.019735399973571544
721,S747,0.4905,0.4694,0.0401,0.3222,9192,5,0.6373803307223673,0.6347911227154047,0.6408833768494343,0.6374236979641726,0.6298667765487334,0.6449928957827715,0.006092254134029584,0.015126119234038171
722,S748,0.0575,0.8003,0.1423,0.3438,8323,5,0.3351676078337138,0.32716568544995794,0.34314550042052144,0.33525827568831845,0.32956591860422657,0.34089634714119144,0.0159798149705635,0.011330428536964865
723,S749,0.6614,0.1221,0.2165,0.4084,7609,5,0.7179918517545013,0.7154685241161782,0.7211197266395059,0.7180660960168334,0.7091491833235466,0.7267339083850256,0.005651202523327625,0.017584725061479012
724,S75,0.2987,0.5288,0.1725,0.5405,8961,5,0.5869211025555183,0.5853141390469814,0.5896663318826024,0.5870284182720428,0.5794250894459089,0.5939717179857156,0.004352192835621049,0.014546628539806705
725,S750,0.0366,0.3809,0.5824,0.1396,4381,5,0.09577721981282812,0.09358593928326867,0.09678155672220955,0.0958597338769265,0.0918182705095868,0.10006218572852321,0.0031956174389408815,0.008243915218936415
726,S751,0.4451,0.0416,0.5133,0.8555,5612,5,0.47982893799002135,0.47950819672131145,0.4803991446899501,0.4798125650129945,0.47125598468356567,0.4879153435080328,8.909479686386446e-4,0.01665935882446712
727,S752,0.3943,0.3488,0.2569,0.2165,5486,5,0.471928545388261,0.467553773240977,0.475574188844331,0.47198472263134594,0.4635208317201305,0.4801663853292414,0.00802041560335398,0.016645553609110908
728,S753,0.144,0.5245,0.3315,0.3175,2231,5,0.3112505602868669,0.3021066786194532,0.32317346481398473,0.3113202812079006,0.3012213149582367,0.3215932185944417,0.02106678619453156,0.020371903636205002
729,S754,0.2899,0.2285,0.4816,0.5414,5056,5,0.4267405063291139,0.42325949367088606,0.4319620253164557,0.4267725821101184,0.41878420088845514,0.43546072243234935,0.008702531645569667,0.016676521543894207
730,S755,0.2776,0.3783,0.3441,0.4303,3820,5,0.4414659685863874,0.43691099476439793,0.4505235602094241,0.4414652696096574,0.4320260980357231,0.4515175447449654,0.013612565445026148,0.0194914467092423
731,S756,0.4114,0.5682,0.0203,0.3649,7605,5,0.6198290598290599,0.6155161078238002,0.6274819197896121,0.6198398332181848,0.6117030573740783,0.628519435334538,0.011965811965811923,0.01681637796045976
732,S757,0.2425,0.5988,0.1588,0.7871,8468,5,0.7200519603212092,0.7156353330184223,0.7275625885687294,0.7201689523646574,0.711717497224351,0.7286982153894817,0.011927255550307048,0.016980718165130693
733,S758,0.3282,0.6536,0.0182,0.8696,5901,5,0.8935434672089476,0.8898491781054059,0.896119301813252,0.893620884710642,0.8822238852146861,0.9045507422445167,0.006270123707846076,0.022326857029830616
734,S759,0.3569,0.3166,0.3266,0.782,2440,5,0.598688524590164,0.5959016393442623,0.6040983606557377,0.5988481690338108,0.5856120152831544,0.6127431821956684,0.008196721311475419,0.027131166912513938
735,S76,0.6249,0.2339,0.1412,0.6256,9744,5,0.7684523809523809,0.7670361247947455,0.7713464696223317,0.7684841003650414,0.7598912931013505,0.776012633089185,0.004310344827586188,0.016121339987834493
736,S760,0.2867,0.3495,0.3638,0.5059,3044,5,0.4584756898817346,0.45532194480946125,0.4635348226018397,0.45857414397627433,0.44784757551676335,0.4699330234082161,0.008212877792378448,0.022085447891452725
737,S761,0.0475,0.4381,0.5144,0.7872,3553,5,0.3905994933858711,0.3855896425555868,0.39572192513368987,0.3906974463734417,0.38176869023152105,0.40007349162889305,0.010132282578103058,0.018304801397372006
